id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,totalSpent,userId
6000d4aa0a720f05f3000072,,,1610667178000,1610667178000,,1610667178000,,,,0,0,6000d4aafb296c121a81b27e
6000b9b70a720f05f300006d,,,1610660279000,1610660279000,1610660286000,1610660289000,1610660286000,237.8,1610582400000,21,90.36,5e27526d0bdb6a138c32b556
600056de0a720f05f3000049,25,COMPLETE_NONPARTNER_RECEIPT,1610634974000,1610634974000,1610634975000,1610634975000,1610634975000,160,1610548574000,2,2,600056a3f7e5b011fce897b0
6000b82f0a720f05f3000063,,,1610659887000,1610659887000,1610659887000,1610659887000,1610659887000,250,1610172000000,5,49.95,6000b7aefb296c121a8198b1
6000accd0a7214ad4c00004b,,,1610656971381,1610656971381,,1610656971381,,,,,,5a43c08fe4b014fd6b6a0612
6000d4810a720f05f3000070,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667137000,1610667137000,1610667140000,1610667145000,1610667138000,750,1610580737000,2,11,6000d46cfb296c121a81b20c
600057040a7214ad4c000041,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610635012000,1610635012000,1610635013000,1610635017000,1610635013000,750,1610582400000,6,25,60005704bd4dff11dda90a9d
6000d4b50a720f05f3000078,5,All-receipts receipt bonus,1610667189000,1610667189000,,1610667194000,,5,1610582400000,1,10,6000d4b5fb296c121a81b2bd
6000d4ba0a720f05f300007a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667194000,1610667194000,,1610667195000,1610667195000,750,1610580794000,1,1,6000d4bae2571211db395b9f
6000c74b0a7214ad4c000060,,,1610663753595,1610663753596,,1610663753596,,,,,,5a43c08fe4b014fd6b6a0612
600056d60a720f05f3000047,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610634966000,1610634966000,,1610634968000,1610634968000,810,1610548566000,5,13,600056d6bd4dff11dda90a3f
6000d4900a7214ad4c000064,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667152000,1610667152000,1610667153000,1610667153000,1610667153000,350,1609977600000,1,10,6000d46cfb296c121a81b20c
6000d4bc0a7214ad4c000070,,,1610667196000,1610667196000,,1610667197000,,8700,1613345597000,10,290,6000d46cfb296c121a81b20c
600082b40a720f05f3000058,,,1610646196000,1610646196000,,1610646391000,,,1610582400000,4,4,5e56d38507a0df22a15dfc85
6000d4ac0a7214ad4c000069,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667180000,1610667180000,1610667181000,1610667185000,1610667181000,250,1610582400000,3,23,6000d4abe2571211db395b5c
600056da0a720f05f3000048,5,All-receipts receipt bonus,1610634970000,1610634970000,1610634971000,1610634976000,1610634970000,5,1610548570000,2,11,600056a3f7e5b011fce897b0
6000b8590a7214ad4c000057,5,All-receipts receipt bonus,1610659929000,1610659929000,1610659930000,1610659930000,1610659930000,5,1610573529000,4,18.2,6000b7aefb296c121a8198b1
600056ea0a720f05f300004b,25,COMPLETE_NONPARTNER_RECEIPT,1610634986000,1610634986000,,1610634986000,,25,1610548586000,1,1,600056a3f7e5b011fce897b0
600205f60a7214ad4c00007b,,,1610745332787,1610745332787,,1610745332787,,,,,,6000b75bbe5fc96dfee1d4d3
600206000a720f05f3000087,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610745344000,1610745344000,1610745437000,1610745447000,1610745437000,855.7,1610150400000,86,271.63,6000b75bbe5fc96dfee1d4d3
6001bb110a720f05f3000085,,,1610726161788,1610726161788,,1610726161788,,,,,,6000b75bbe5fc96dfee1d4d3
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610745895000,1610745895000,1610745979000,1610745989000,1610745979000,605.7,1610150400000,103,427.81,6000b75bbe5fc96dfee1d4d3
6001e3a80a7214ad4c000078,,,1610736550344,1610736550344,,1610736550344,,,,,,5a43c08fe4b014fd6b6a0612
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610838896000,1610838896000,1610839790000,1610839900000,1610839790000,2416.7,1610755200000,211,803.48,60037329e257124ec6b99eeb
60023e8f0a720f05f300008b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610759823000,1610759823000,1610760244000,1610760290000,1610760244000,1806.4,1609804800000,202,776.79,60023de5fb296c121a81b955
600247cd0a7214ad4c00007e,,,1610762189008,1610762189008,,1610762189008,,,,,,6002475cfb296c121a81b98d
60025eb70a720f05f300008e,,,1610768055941,1610768055941,,1610768055941,,,,,,60025c65fb296c4ef805d9e6
60020d2a0a720f05f300008a,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610747178000,1610747178000,1610747385000,1610759601000,1610747385000,405.7,1610150400000,93,373.55,6000b75bbe5fc96dfee1d4d3
6002590c0a7214ad4c000082,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610766604000,1610766604000,1610767135000,1610767152000,1610767135000,1516.9,1610582400000,208,746.94,600258dafb296c4ef805d9b7
600254550a720f05f300008c,,,1610765397711,1610765397711,,1610765397711,,,,,,6002541ae257124ec6b99a3a
60024fa00a7214ad4c00007f,,,1610764192583,1610764192583,,1610764192583,,,,,,60024f24e257124ec6b99a13
60025f550a7214ad4c000084,,,1610768213488,1610768213488,,1610768213488,,,,,,60025c65fb296c4ef805d9e6
60025cb80a720f05f300008d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610767544000,1610767544000,1610767915000,1610767925000,1610767915000,1658.3,1610668800000,335,1177.84,60025c65fb296c4ef805d9e6
600370250a720f05f3000090,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610838053000,1610838053000,1610838543000,1610838569000,1610838543000,2685.8,1610755200000,240,850.49,60037005e257124ec6b99ec2
6002584e0a7214ad4c000081,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610766414000,1610766414000,1610766420000,1610766425000,1610766420000,879.1,1610668800000,6,30.65,6002541ae257124ec6b99a3a
60020af60a720f05f3000089,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610746614000,1610746614000,1610746985000,1610759601000,1610746985000,250,1610668800000,1,3.99,6000b75bbe5fc96dfee1d4d3
600260210a720f05f300008f,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610768417000,1610768417000,1610768846000,1610768851000,1610768846000,3659.4,1610668800000,309,1043.18,60025fe0e257124ec6b99a87
600498e60a720f05f3000093,,,1610914022166,1610914022166,,1610914022166,,,,,,600498c4e257124ec6b9a331
60037b500a7214ad4c000086,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610840912000,1610840912000,1610841795000,1610841862000,1610841795000,934.4,1610755200000,39,118.05,60037a94fb296c4ef805ddbe
6004a5f20a7214ad4c000088,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610917362000,1610917362000,1610917784000,1610918055000,1610917784000,877.7,1610150400000,164,574.16,6004a5d3fb296c4ef805e256
600496350a7214ad4c000087,,,1610913333568,1610913333568,,1610913333568,,,,,,600495c3fb296c4ef805e1fc
60048e120a720f05f3000092,,,1610911250431,1610911250431,,1610911250431,,,,,,5fa32b4d898c7a11a6bcebce
60049d9d0a720f05f3000094,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610915229000,1610915229000,1610916036000,1610916077000,1610916036000,922.1,1609459200000,212,743.79,60049cdce257124ec6b9a353
6005ee0e0a7214ad4c000089,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611001356000,1611001356000,,1611001389000,,800,1610841600000,2,10,5fb0a078be5fc9775c1f3945
6005b60f0a720f05f3000096,,,1610987021857,1610987021857,,1610987021857,,,,,,5a43c08fe4b014fd6b6a0612
6004a99e0a720f05f3000095,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610918301000,1610918301000,1610918798000,1610982060000,1610918798000,1541.8,1610150400000,167,574.65,6004a965e257124ec6b9a39f
6005f5450a720f05f3000097,,,1611003203747,1611003203747,,1611003203747,,,,,,5a43c08fe4b014fd6b6a0612
6001f2470a7214ad4c00007a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610740295000,1610740295000,1611001614000,1611001626000,1611001614000,750,1610496000000,1,1,5fb0a078be5fc9775c1f3945
60074bbf0a720f05fa000039,5,All-receipts receipt bonus,1611090879000,1611090879000,1611090880000,1611090880000,1611090880000,5,1611004479000,1,10,60074b49325c8a1794623876
600741fe0a7214ad89000001,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088382000,1611088382000,1611088386000,1611088386000,1611088386000,1000,1610604000000,5,49.95,600741d06e6469120a787853
60074b8b0a7214ad89000029,5,All-receipts receipt bonus,1611090827000,1611090827000,1611090827000,1611090827000,1611090827000,5,1611004427000,4,4.66,60074b49325c8a1794623876
6007423c0a720f05fa000001,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088444000,1611088444000,1611088445000,1611088445000,1611088445000,755,1611002044000,1,1,6007423b6e6469120a787c2c
600748640a720f05fa000026,,,1611090020000,1611090020000,1611090020000,1611090020000,1611090020000,350,1611090020000,1,9.99,600748196e64691717e8d4f0
60074bbd0a7214ad89000031,,,1611090877000,1611090877000,1611090877000,1611090877000,1611090877000,125,1610776800000,5,25,60074b49325c8a1794623876
600746ce0a720f05fa000017,45,COMPLETE_PARTNER_RECEIPT,1611089614000,1611089614000,1611089615000,1611089615000,1611089615000,50,1611003214000,1,1,6007464b6e64691717e8c1f0
6007425e0a720f05fa00000a,5,All-receipts receipt bonus,1611088478000,1611088478000,1611088479000,1611088479000,1611088479000,5,1611002078000,1,1,600741d06e6469120a787853
60074b930a7214ad8900002d,45,COMPLETE_PARTNER_RECEIPT,1611090835000,1611090835000,1611090836000,1611090836000,1611090836000,50,1611004435000,1,1,54943462e4b07e684157a532
600746fb0a7214ad8900001b,45,COMPLETE_PARTNER_RECEIPT,1611089659000,1611089659000,1611089660000,1611089660000,1611089660000,50,1611003259000,1,1,54943462e4b07e684157a532
600742490a720f05fa000004,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088457000,1611088457000,1611088458000,1611088458000,1611088458000,250,1610776800000,5,25,600741d06e6469120a787853
60074bcb0a7214ad89000037,5,All-receipts receipt bonus,1611090891000,1611090891000,1611090891000,1611090891000,1611090891000,5,1611004491000,1,1,60074b49325c8a1794623876
6007424d0a720f05fa000006,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088461000,1611088461000,1611088461000,1611088461000,1611088461000,150,1611002061000,1,10,600741d06e6469120a787853
60074b900a7214ad8900002b,5,All-receipts receipt bonus,1611090832000,1611090832000,1611090833000,1611090833000,1611090833000,5,1609967632000,1,1,54943462e4b07e684157a532
60074bcc0a7214ad89000038,5,All-receipts receipt bonus,1611090892000,1611090892000,1611090893000,1611090893000,1611090893000,5,1610604000000,5,49.95,60074b49325c8a1794623876
600746fd0a720f05fa00001f,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611089661000,1611089661000,1611089661000,1611089661000,1611089661000,755,1611003261000,1,1,600746fd6e64691717e8cfb5
6006f2d10a7214ad4c00008b,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611068113000,1611068113000,1611068129000,1611068131000,1611068129000,574.4,1610928000000,14,30.57,6006f1c5e257127d5d9aedfb
600746ea0a720f05fa00001b,27,COMPLETE_PARTNER_RECEIPT,1611089642000,1611089642000,1611089642000,1611089642000,1611089642000,50.6,1611003242000,4,4.66,6007464b6e64691717e8c1f0
600746d90a7214ad89000015,5,All-receipts receipt bonus,1611089625000,1611089625000,1611089625000,1611089625000,1611089625000,5,1611003225000,4,4.66,6007464b6e64691717e8c1f0
600746c60a7214ad89000011,5,All-receipts receipt bonus,1611089606000,1611089606000,1611089607000,1611089607000,1611089607000,5,1609707206000,1,1,6007464b6e64691717e8c1f0
600746cd0a7214ad89000013,5,All-receipts receipt bonus,1611089613000,1611089613000,1611089613000,1611089613000,1611089613000,5,1610085600000,5,49.95,6007464b6e64691717e8c1f0
600742420a720f05fa000003,45,COMPLETE_PARTNER_RECEIPT,1611088450000,1611088450000,1611088451000,1611088451000,1611088451000,50,1611002050000,1,1,54943462e4b07e684157a532
600746c90a7214ad89000012,5,All-receipts receipt bonus,1611089609000,1611089609000,1611089610000,1611089610000,1611089610000,5,1610776800000,5,49.95,6007464b6e64691717e8c1f0
600746c00a7214ad8900000f,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611089600000,1611089600000,1611089600000,1611089600000,1611089600000,300,1611089600000,5,25,6007464b6e64691717e8c1f0
60074b8e0a7214ad8900002a,5,All-receipts receipt bonus,1611090830000,1611090830000,1611090832000,1611090832000,1611090832000,5,1609967630000,1,1,54943462e4b07e684157a532
60074b7d0a720f05fa000037,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611090813000,1611090813000,1611090814000,1611090814000,1611090814000,300,1611004413000,9,89.91,60074b49325c8a1794623876
60074b9a0a7214ad89000030,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611090842000,1611090842000,1611090842000,1611090842000,1611090842000,750,1611004442000,1,1,60074b996e64691717e8f11a
60074b960a7214ad8900002e,5,All-receipts receipt bonus,1611090838000,1611090838000,1611090839000,1611090839000,1611090839000,5,1611004438000,1,1,54943462e4b07e684157a532
600746e80a7214ad89000017,5,All-receipts receipt bonus,1611089640000,1611089640000,1611089641000,1611089641000,1611089641000,5,1611089640000,1,9.99,6007464b6e64691717e8c1f0
60074bc60a7214ad89000034,5,All-receipts receipt bonus,1611090886000,1611090886000,1611090887000,1611090887000,1611090887000,5,1610776800000,5,49.95,60074b49325c8a1794623876
60088a100a7214ad890000bd,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611172368000,1611172368000,1611172775000,1611172838000,1611172775000,2055.5,1610150400000,149,612.95,6008896c633aab121bb8e11d
60088d5d0a7214ad890000ed,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611173213000,1611173213000,1611173213000,1611173218000,1611173213000,5850,1611100800000,1,21,60088d5cb6310511daa4ee6f
600887560a720f05fa000098,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611171670000,1611171670000,1611171671000,1611171671000,1611171671000,250,1613850070000,1,1,6008873eb6310511daa4e8eb
60088a4e0a720f05fa0000da,5,All-receipts receipt bonus,1611172430000,1611172430000,1611172430000,1611172435000,1611172430000,5,1611100800000,1,20,60088a46b6310511daa4ec97
60088e7f0a720f05fa00011e,5,All-receipts receipt bonus,1611173503000,1611173503000,1611173505000,1611173509000,1611173504000,5,1611087103000,2,11,54943462e4b07e684157a532
60083ab50a7214ad89000049,5,All-receipts receipt bonus,1611152053000,1611152053000,1611152053000,1611152053000,1611152053000,5,1611152053000,1,9.99,60083a1e325c8a17946255de
60088a460a720f05fa0000d5,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611172422000,1611172422000,1611172424000,1611172428000,1611172424000,4850,1611100800000,3,28,60088a46b6310511daa4ec97
600841da0a7214ad89000051,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611153882000,1611153882000,1611153883000,1611153883000,1611153883000,173.6,1611067482000,4,4.66,6008412f6e64697abedcd5d5
60085ba90a720f05fa00006a,,,1611160489000,1611160489000,1611160490000,1611160490000,1611160490000,250,1610863200000,5,49.95,60085b3dbe5fc90ee6a67b11
6008878f0a7214ad8900007b,,,1611171727000,1611171727000,,1611171733000,,,1509321600000,3,3,6008873eb6310511daa4e8eb
6008625b0a7214ad89000063,,,1611162203000,1611162203000,1611162204000,1611162204000,1611162204000,50,1611075803000,1,9.99,600861d3be5fc9247bab3e0c
60088d920a720f05fa000109,,,1611173266000,1611173266000,,1611173267000,,,1509321600000,3,3,60088d55633aab121bb8e41a
600887ae0a7214ad8900008a,5,All-receipts receipt bonus,1611171758000,1611171758000,1611171758000,1611171763000,1611171758000,5,1611100800000,3,23,600887a5b6310511daa4e9a7
60088a490a720f05fa0000d6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611172425000,1611172425000,1611172426000,1611172430000,1611172426000,300,1611100800000,3,28,60088a46b6310511daa4ec97
60088d580a7214ad890000eb,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611173208000,1611173208000,1611173209000,1611173214000,1611173209000,9850,1611100800000,7,26,60088d58633aab121bb8e424
600887770a7214ad89000075,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611171703000,1611171703000,1611171704000,1611171704000,1611171704000,100,1610496000000,1,10,6008873eb6310511daa4e8eb
60088a4d0a7214ad890000c7,5,All-receipts receipt bonus,1611172429000,1611172429000,1611172430000,1611172434000,1611172430000,5,1611100800000,3,22,60088a46b6310511daa4ec97
60088d600a7214ad890000ef,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611173216000,1611173216000,1611173216000,1611173221000,1611173216000,150,1611100800000,5,23,60088d5cb6310511daa4ee6f
6008888f0a720f05fa0000b5,5,All-receipts receipt bonus,1611171983000,1611171983000,1611171989000,1611171989000,1611171983000,5,1611085583000,2,1,60088838633aab121bb8df69
60088a670a720f05fa0000e0,5,All-receipts receipt bonus,1611172455000,1611172455000,1611172461000,1611172461000,1611172455000,5,1611086055000,2,1,60088a25b6310511daa4ec42
600788cd0a7214ad8900003a,21,COMPLETE_PARTNER_RECEIPT,1611106509000,1611106509000,1611106530000,1611106532000,1611106530000,50.9,1611014400000,1,2.99,5cd06f1f2acf0a2667da628b
60085bad0a720f05fa00006c,,,1611160493000,1611160493000,1611160493000,1611160493000,1611160493000,250,1610172000000,5,49.95,60085b3dbe5fc90ee6a67b11
60088e670a720f05fa00011d,5,All-receipts receipt bonus,1611173479000,1611173479000,1611173480000,1611173480000,1611173480000,5,1611087079000,1,1,54943462e4b07e684157a532
600887970a7214ad8900007c,,,1611171735814,1611171735814,,1611171735814,,,,,,6008873eb6310511daa4e8eb
60088a4a0a7214ad890000c5,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611172426000,1611172426000,1611172426000,1611172431000,1611172426000,150,1611100800000,4,29,60088a46b6310511daa4ec97
600862490a720f05fa000072,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611162185000,1611162185000,1611162186000,1611162186000,1611162186000,350,1609804800000,10,10,600861d3be5fc9247bab3e0c
60088af80a7214ad890000d6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611172600000,1611172600000,1611172600000,1611172605000,1611172600000,2300,1611100800000,3,20,60088af5633aab121bb8e31b
60088d5f0a720f05fa0000fc,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611173215000,1611173215000,1611173216000,1611173220000,1611173216000,300,1611100800000,1,25,60088d5cb6310511daa4ee6f
600862530a720f05fa000074,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611162195000,1611162195000,1611162195000,1611162195000,1611162195000,100,1611075794000,9,89.91,600861d3be5fc9247bab3e0c
60088aff0a7214ad890000da,5,All-receipts receipt bonus,1611172607000,1611172607000,,1611172612000,,5,1611100800000,1,10,60088aff633aab121bb8e33d
6008f2be0a720f05fa000129,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611199166000,1611199166000,1611199200000,1611199209000,1611199200000,673,1611100800000,13,40.37,6008f02fb6310511daa4f314
6009f5ea0a7214ada2000004,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611265514000,1611265514000,1611265565000,1611265576000,1611265565000,405.9,1611187200000,32,163.94,6009e60450b3311194385009
6008ee0e0a7214ad89000125,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611197966000,1611197966000,1611197998000,1611198000000,1611197998000,760,1611100800000,7,32.42,6008e9cdb6310511daa4f2e4
6009889f0a7214ad89000133,5,All-receipts receipt bonus,1611237535000,1611237535000,1611237536000,1611237536000,1611237536000,5,1610949600000,5,49.95,600987d77d983a11f63cfa92
6009f9000a7214ada2000005,,,1611266304615,1611266304615,,1611266304615,,,,,,6009f6927d983a124e9adaad
600988a30a720f05fa000132,5,All-receipts receipt bonus,1611237539000,1611237539000,1611237539000,1611237539000,1611237539000,5,1610258400000,5,49.95,600987d77d983a11f63cfa92
6009eb000a7214ada2000003,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611262720000,1611262720000,1611262746000,1611262755000,1611262746000,250,1611187200000,0,0,6009e60450b3311194385009
600992f90a720f05fa000133,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611240185000,1611240185000,1611240729000,1611240876000,1611240729000,2143.3,1611187200000,118,349.16,600992d17d983a11f63d11ad
6009f5200a720f0535000005,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611265312000,1611265312000,1611265338000,1611265351000,1611265338000,300,1611187200000,7,80.46,6009e60450b3311194385009
600988820a7214ad8900012b,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611237506000,1611237506000,1611237507000,1611237507000,1611237507000,300,1609891200000,10,10,600987d77d983a11f63cfa92
600988560a7214ad89000127,45,COMPLETE_PARTNER_RECEIPT,1611237462000,1611237462000,1611237463000,1611237463000,1611237463000,1550,1611151062000,1,1,54943462e4b07e684157a532
6009889a0a720f05fa00012f,,,1611237530000,1611237530000,1611237530000,1611237530000,1611237530000,125,1610949600000,5,25,600987d77d983a11f63cfa92
6008f09d0a720f05fa000128,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611198621000,1611198621000,1611198988000,1611199040000,1611198988000,986.5,1611100800000,14,58.76,6008f02fb6310511daa4f314
6009885a0a7214ad89000129,45,COMPLETE_PARTNER_RECEIPT,1611237466000,1611237466000,1611237467000,1611237467000,1611237467000,50,1611151066000,1,1,54943462e4b07e684157a532
600988980a7214ad89000130,5,All-receipts receipt bonus,1611237528000,1611237528000,1611237528000,1611237528000,1611237528000,5,1611151128000,1,10,600987d77d983a11f63cfa92
600988900a7214ad8900012e,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611237520000,1611237520000,1611237521000,1611237521000,1611237521000,100,1611237520000,1,9.99,600987d77d983a11f63cfa92
6009a0b90a7214ada2000001,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611243705000,1611243705000,1611243730000,1611243743000,1611243730000,583.4,1611187200000,10,28.34,60099c1450b33111fd61f702
60099c3c0a7214ad89000135,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611242556000,1611242556000,1611242917000,1611243070000,1611242917000,4480.5,1611187200000,341,1083.24,60099c1450b33111fd61f702
6008f3270a720f05fa00012a,,,1611199271000,1611199271000,,1611199314000,,,,1,0.16,6008f02fb6310511daa4f314
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611261740000,1611261740000,1611262062000,1611262191000,1611262062000,3379.9,1611187200000,229,728.73,6009e60450b3311194385009
600988a10a720f05fa000131,,,1611237537000,1611237537000,1611237538000,1611237538000,1611237538000,250,1610949600000,5,49.95,600987d77d983a11f63cfa92
6009fd790a720f0535000006,,,1611267449450,1611267449450,,1611267449450,,,,,,6009fd1550b33111943850b1
600988870a7214ad8900012c,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611237511000,1611237511000,1611237512000,1611237512000,1611237512000,323.6,1611151111000,4,4.66,600987d77d983a11f63cfa92
6009889e0a720f05fa000130,5,All-receipts receipt bonus,1611237534000,1611237534000,1611237534000,1611237534000,1611237534000,5,1611151134000,1,1,600987d77d983a11f63cfa92
600988480a720f05fa00012b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611237448000,1611237448000,1611237450000,1611237450000,1611237450000,750,1610776800000,5,49.95,600987d77d983a11f63cfa92
6009885c0a7214ad8900012a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611237468000,1611237468000,1611237469000,1611237469000,1611237469000,750,1611151068000,1,1,6009885c50b33111fd61eee9
600988550a720f05fa00012e,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611237461000,1611237461000,1611237461000,1611237461000,1611237461000,750,1611151061000,1,1,600988557d983a11f63d08ef
600988510a720f05fa00012c,5,All-receipts receipt bonus,1611237457000,1611237457000,1611237458000,1611237458000,1611237458000,5,1610114257000,1,1,54943462e4b07e684157a532
6008ea160a720f05fa000126,,,1611196950660,1611196950660,,1611196950660,,,,,,6008e9cdb6310511daa4f2e4
600996ac0a720f05fa000134,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611241132000,1611241132000,1611241885000,1611242168000,1611241885000,6257.3,1610841600000,348,1198.68,6009969150b33111fd61f6d9
600b34ca0a7214ada200000c,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611347146000,1611347146000,1611347747000,1611347841000,1611347747000,750,1611273600000,157,816.21,600b349550b3311194385600
600b2dd60a7214ada200000b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611345366000,1611345366000,1611345694000,1611345830000,1611345694000,2497.7,1611273600000,109,409.75,600b2d7a50b33111943855cb
600affe60a7214ada2000009,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611333606000,1611333606000,1611333622000,1611333632000,1611333622000,250,1611273600000,21,83.85,600afb2a7d983a124e9aded0
600a1a8d0a7214ada2000008,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611274892000,1611274892000,1611275413000,1611275464000,1611275413000,1178.7,1611187200000,214,1183.1,600a1a457d983a124e9adb9b
